V1;V2;V3;V4;V5;V6;V7;V8;V9;V10
23;440;FORTALEZA;65;MESSEJANA;9;97;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA BRASIL SOARES"" ATE ""RUA EVILAZIO ALMEIDA"
23;440;FORTALEZA;65;MESSEJANA;9;97;2;2;"MIRANDA"" POR ESTA ATE ""RUA CORONEL OLEGARIO MEMORIA"" INDO ATE ""RUA SANDRA GENTIL"
23;440;FORTALEZA;65;MESSEJANA;9;97;2;3;" ATE PONTO INICIAL
23;440;FORTALEZA;65;MESSEJANA;9;97;3;1;: NADA A REGISTRAR
23;440;FORTALEZA;65;MESSEJANA;9;97;4;1;: NADA A REGISTRAR
23;440;FORTALEZA;65;MESSEJANA;9;98;1;1;: AVENIDA PRESIDENTE ARTUR BERNARDES"" COM ""AVENIDA EDILSON BRASIL SOARES"""
23;440;FORTALEZA;65;MESSEJANA;9;98;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA EDILSON BRASIL SOARES"" ATE ""RUA SANDRA GE"
23;440;FORTALEZA;65;MESSEJANA;9;98;2;2;"NTIL"" - ""RUA CORONEL OLEGARIO MEMORIA"" - ""RUA DOUTOR ERNESTO MONTEIRO"" - ""RUA JO"
23;440;FORTALEZA;65;MESSEJANA;9;98;2;3;"SE PESTANA"" - ""AVENIDA PRESIDENTE ARTUR BERNARDES"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;98;2;4;NaN
23;440;FORTALEZA;65;MESSEJANA;9;99;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA CORONEL OLEGARIO MEMORIA"" ATE A ""RUA RAFAEL T"
23;440;FORTALEZA;65;MESSEJANA;9;99;2;2;"OBIAS"" DAI ATE A A""VENIDA SAPIRANGA"" POR ESTA ATE A ""RUA CORONEL OLEGARIO MEMORI"
23;440;FORTALEZA;65;MESSEJANA;9;99;2;3;"A"" - ""RUA MARIA IVONE"" - ""RUA MARCELINO LOPES"" - ""RUA RAIMUNDO TIBURCIO"" ATE PON"
23;440;FORTALEZA;65;MESSEJANA;9;99;2;4;TO INICIAL
23;440;FORTALEZA;65;MESSEJANA;9;100;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA SAPIRANGA"" ATE A ""RUA RAFAEL TOBIAS"" POR"
23;440;FORTALEZA;65;MESSEJANA;9;100;2;2;"ESTA ATE A ""RUA CORONEL OLEGARIO MEMORIA"" DAI ATE A ""RUA RAIMUNDO TIBURCIO"" POR"
23;440;FORTALEZA;65;MESSEJANA;9;100;2;3;ESTA ATE O PONTO INICIAL
23;440;FORTALEZA;65;MESSEJANA;9;101;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA SAPIRANGA"" POR ESTA ATE A RUA ""RAIMUNDO T"
23;440;FORTALEZA;65;MESSEJANA;9;101;2;2;"IBURCIO"" DAI ATE A ""RUA MARCELINO LOPES"" - ""RUA CRISANTO MOREIRA DA ROCHA"" - IND"
23;440;FORTALEZA;65;MESSEJANA;9;101;2;3;"O ATE A ""RUA CORONEL OLEGARIO MEMORIA"" POR ESTA ATE A ""RUA ENGENHEIRO LEAL LIMA"
23;440;FORTALEZA;65;MESSEJANA;9;101;2;4;"VERDE"" DEPOIS INDO ATE A ""RUA CRISANTO MOREIRA DA ROCHA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;102;2;1;": DO PONTO INICIAL SEGUE PELO ""RIACHO AGUA FRIA"" ATE CONFRONTAR-SE COM A ""RUA TR"
23;440;FORTALEZA;65;MESSEJANA;9;102;2;2;"EZE"" - ""AVENIDA B"" - POR ESTA ATE A ""RUA ONZE"" INDO ATE A ""RUA MARIA IVONE"" POR"
23;440;FORTALEZA;65;MESSEJANA;9;102;2;3;"ESTA ATE A ""AVENIDA EDILSON BRASIL SOARES"" DEPOIS PELA ""PRESIDENTE ARTUR BERNARD"
23;440;FORTALEZA;65;MESSEJANA;9;102;2;4;"ES"" DEPOIS PELA ""RUA JOSE PESTANA"" INDO ATE A ""RUA ERNESTO MONTEIRO"" POR ESTA AT"
23;440;FORTALEZA;65;MESSEJANA;9;102;2;5;"E A ""RUA CORONEL OLEGARIO MEMORIA"" DEPOIS PELA ""AVENIDA SAPIRANGA"" ATE A ""AVENID"
23;440;FORTALEZA;65;MESSEJANA;9;102;2;6;"A EDILSON BRASIL SOARES"" DEPOIS PELA ""RUA CRISANTO MOREIRA DA ROCHA"" ATE A ""RUA"
23;440;FORTALEZA;65;MESSEJANA;9;102;2;7;"ENGENHEIRO LEAL LIMA VERDE"" ATE A ""RUA PROFESSOR SOLON FARIAS"" ATE A ""AVENIDA WA"
23;440;FORTALEZA;65;MESSEJANA;9;102;2;8;"SHINGTON SOARES"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;103;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA SOLON FARIAS"" ATE A ""ENGENHEIRO LEAL LIMA VER"
23;440;FORTALEZA;65;MESSEJANA;9;103;2;2;"DE"" - ""RUA CORONEL OLEGARIO MEMORIA"" - ""AVENIDA WASHINGTON SOARES"" ATE O PONTO I"
23;440;FORTALEZA;65;MESSEJANA;9;103;2;3;NICIAL
23;440;FORTALEZA;65;MESSEJANA;9;104;2;1;": DO PONTO INICIAL ATE A ""RUA CRISANTO MOREIRA DA ROCHA"" POR ESTA ATE A ""AVENIDA"
23;440;FORTALEZA;65;MESSEJANA;9;104;2;2;" WASHINGTON SOARES"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;105;2;1;": DO PONTO INCIAL SEGUE PELA ""AVENIDA JOSE LEON"" ATE ""RUA HERMINIO DE CASTRO"" -"
23;440;FORTALEZA;65;MESSEJANA;9;105;2;2;"RUA MARIO LANZA - ""RUA JOAO REGINO"" - ""RUA CORONEL OLEGARIO MEMORIA"" - ""RUA LI"
23;440;FORTALEZA;65;MESSEJANA;9;105;2;3;"DIA BRIGIDO"" - ""RUA LOURIVAL CORREIA PINHO"" ATE ""CAMINHO QUE LIGA AS RUAS LOURIV"
23;440;FORTALEZA;65;MESSEJANA;9;105;2;4;"AL CORREIA LIMA COM JULIO LIMA"" - ""RUA JULIO LIMA"" - ""RUA GENERAL CASTELO BRANCO"
23;440;FORTALEZA;65;MESSEJANA;9;105;2;5;" ATE PONTO INICIAL
23;440;FORTALEZA;65;MESSEJANA;9;105;3;1;: NADA A REGISTRAR
23;440;FORTALEZA;65;MESSEJANA;9;105;4;1;: NADA A REGISTRAR
23;440;FORTALEZA;65;MESSEJANA;9;106;1;1;: RUA GENERAL CASTELO BRANCO"" COM A ""RUA VEREADOR PEDRO LUCIANO PEREIRA"""
23;440;FORTALEZA;65;MESSEJANA;9;106;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA VEREADOR PEDRO LUCIANO PEREIRA"" ATE ""RUA JOAO"
23;440;FORTALEZA;65;MESSEJANA;9;106;2;2;" REGINO"" - ""RUA MARIO LANZA"" - ""RUA HERMINIO DE CASTRO"" - ""AVENIDA JOSE LEON"" -"
23;440;FORTALEZA;65;MESSEJANA;9;106;2;3;RUA GENERAL CASTELO BRANCO ATE PONTO INICIAL
23;440;FORTALEZA;65;MESSEJANA;9;107;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA VEREADOR PEDRO LUCIANO PEREIRA"" ATE ""AVENIDA"
23;440;FORTALEZA;65;MESSEJANA;9;107;2;2;"WASHINGTON SOARES"" - ""AVENIDA OLIVEIRA PAIVA"" - ""RUA JOAO REGINO"" ATE PONTO INIC"
23;440;FORTALEZA;65;MESSEJANA;9;107;2;3;IAL
23;440;FORTALEZA;65;MESSEJANA;9;108;2;1;": DO PONTO INICIAL SEGUE ""RUA JULIO LIMA"" ATE ""CAMINHO QUE LIGA AS RUAS JULIO LI"
23;440;FORTALEZA;65;MESSEJANA;9;108;2;2;"MA COM LOURIVAL CORREIA PINHO""  - ""RUA LOURIVAL CORREIA LIMA"" - ""RUA LIDIA BRIGI"
23;440;FORTALEZA;65;MESSEJANA;9;108;2;3;"DO"" - ""RUA CORONEL OLEGARIO MEMORIA"" - ""RUA JOAO REGINO"" - ""AVENIDA OLIVEIRA PAI"
23;440;FORTALEZA;65;MESSEJANA;9;108;2;4;"VA"" - ""RUA GENERAL CASTELO BRANCO"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;109;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA WASHINGTON SOARES"" - ""RUA FRANCISCO  PARA"
23;440;FORTALEZA;65;MESSEJANA;9;109;2;2;"CAMPOS"" - ""RUA LUIS GIRAO"" - ""AVENIDA CANDIDO PORTINARI"" -  ""AVENIDA VIENA WEYNE"
23;440;FORTALEZA;65;MESSEJANA;9;109;2;3;" - RUA PLINIO SALGADO"" - ""RUA CORONEL BENTO LEITE"" -   ""AVENIDA PEDRO LAZAR"" -"
23;440;FORTALEZA;65;MESSEJANA;9;109;2;4;" ""AVENIDA ENGENHEIRO JOSE GUIMARAES"" - AVENIDA JOAQUIM  DE FIGUEIREDO - ""RUA CEL"
23;440;FORTALEZA;65;MESSEJANA;9;109;2;5;" BENTO LEITE"" - ""AVENIDA JOAQUIM DE FIGUEIREDO"" OU  ""RUA MONSENHOR ANTERO"" - ""AV"
23;440;FORTALEZA;65;MESSEJANA;9;109;2;6;"ENIDA VIENA WEYNE"" OU ""JOAQUIM FROTA"" - ""RUA  DOUTOR JOSE FURTADO"" - ""AVENIDA OL"
23;440;FORTALEZA;65;MESSEJANA;9;109;2;7;"IVEIRA PAIVA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;110;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA WASHINGTON SOARES"" - ""TRAVESSA CRISANTO M"
23;440;FORTALEZA;65;MESSEJANA;9;110;2;2;"OREIRA DA ROCHA"" - ""RUA WASHINTON LUIS"" OU ""RUA CRISANTO MOREIRA DA ROCHA"" - ""AV"
23;440;FORTALEZA;65;MESSEJANA;9;110;2;3;"ENIDA MINISTRO JOSE AMERICO"" - ""AVENIDA PEDRO LAZAR"" - ""RUA CORONEL BENTO LEITE"""
23;440;FORTALEZA;65;MESSEJANA;9;110;2;4;" - ""RUA PLINIO SALGADO"" - ""AVENIDA VIENA WEYNE"" - ""AVENIDA CANDIDO PORTINARI"" -"
23;440;FORTALEZA;65;MESSEJANA;9;110;2;5;"RUA LUIS GIRAO - ""TRAVESSA VISCONDE SABUGOSA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;110;2;6;NaN
23;440;FORTALEZA;65;MESSEJANA;9;111;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA WASHINTON SOARES"" - ""AVENIDA GUILHERME WL"
23;440;FORTALEZA;65;MESSEJANA;9;111;2;2;"ASSEN"" - ""RUA PEDRO DE ALCANTARA"" - ""RUA TOMAS IDELFONSO"" - ""RUA HOMEM DE MELO"""
23;440;FORTALEZA;65;MESSEJANA;9;111;2;3;"- ""RUA SILVEIRA MOTA"" - ""RUA FAUSTO AGUIAR"" - ""AVENIDA MINISTRO JOSE AMERICO"" IN"
23;440;FORTALEZA;65;MESSEJANA;9;111;2;4;"DO ATE A ""RUA WASHINGTON LUIS"" - ""RUA CRISANTO MOREIRA DA ROCHA"" - ""TRAVESSA CRI"
23;440;FORTALEZA;65;MESSEJANA;9;111;2;5;"SANTO MOREIRA DA ROCHA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;112;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA CRISANTO MOREIRA DA ROCHA"" - ""RUA MARCELINO L"
23;440;FORTALEZA;65;MESSEJANA;9;112;2;2;"OPES"" - ""RUA ENGENHEIRO LEAL LIMA VERDE"" - ""RUA DOUTOR JOAQUIM FROTA"" - ""AVENIDA"
23;440;FORTALEZA;65;MESSEJANA;9;112;2;3;" WASHINGTON SOARES"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;113;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA MARCELINO LOPES"" - ""RUA PRESIDENTE ARTUR BERN"
23;440;FORTALEZA;65;MESSEJANA;9;113;2;2;"ARDES"" - ""RUA CONS GOMES DE FREITAS"" - ""RUA DR ERNESTO MONTEIRO"" - ""RUA DOUTOR J"
23;440;FORTALEZA;65;MESSEJANA;9;113;2;3;"OAQUIM FROTA"" - ""RUA ENGENHEIRO LEAL LIMA VERDE"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;114;2;1;": DO PONTO INICIAL SEGUE ATE ""RUA  MARCELINO LOPES"" - ""RUA SANDRA GENTIL"" - ""RUA"
23;440;FORTALEZA;65;MESSEJANA;9;114;2;2;" TABELIAO JOAQUIM COELHO"" - ""RUA ANTONIO GENTIL"" - ""RUA DA ZINA"" - ""RUA SANDRA G"
23;440;FORTALEZA;65;MESSEJANA;9;114;2;3;"ENTIL"" - ""RUA DOUTOR JOAQUIM FROTA"" - ""RUA DOUTOR ERNESTO MONTEIRO"" - ""RUA CONSE"
23;440;FORTALEZA;65;MESSEJANA;9;114;2;4;"LHEIRO GOMES DE FREITAS"" - ""RUA PRESIDENTE ARTUR BERNARDES"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;114;2;5;NaN
23;440;FORTALEZA;65;MESSEJANA;9;115;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA MARCELINO LOPES"" - ""RUA EVILASIO ALMEIDA"" - """
23;440;FORTALEZA;65;MESSEJANA;9;115;2;2;"RUA CONSELHEIRO GOMES DE FREITAS"" - ""RUA ANTONIO GENTIL"" - ""RUA TABELIAO JOAQUIM"
23;440;FORTALEZA;65;MESSEJANA;9;115;2;3;" COELHO"" - ""RUA SANDRA GENTIL"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;116;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA CONSELHEIRO GOMES DE FREITAS"" - ""RUA EVILASIO"
23;440;FORTALEZA;65;MESSEJANA;9;116;2;2;" ALMEIDA MIRANDA"" - ""RUA EUCLIDES ONOFRE DE SOUSA"" - ""RUA ANTONIO GENTIL"" ATE O"
23;440;FORTALEZA;65;MESSEJANA;9;116;2;3;PONTO INICIAL
23;440;FORTALEZA;65;MESSEJANA;9;117;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA SAPIRANGA"" DEPOIS PELAS ""MARGENS DA LAGOA"
23;440;FORTALEZA;65;MESSEJANA;9;117;2;2;" COITE"" DEPOIS PELO ""RIACHO QUE VAI A LAGOA DA SAPIRANGA"" - ""MARGEM DA LAGOA SAP"
23;440;FORTALEZA;65;MESSEJANA;9;117;2;3;"IRANGA"" - ""AVENIDA MARIO LINHARES"" - ""RUA DOUTOR JOAQUIM FROTA"" - ""RUA SANDRA GE"
23;440;FORTALEZA;65;MESSEJANA;9;117;2;4;"NTIL"" - ""RUA DA ZINA"" - ""RUA ANTONIO GENTIL"" - ""RUA EUCLIDES ONOFRE DE SOUSA"" -"
23;440;FORTALEZA;65;MESSEJANA;9;117;2;5;RUA EVILASIO ALMEIDA DE MIRANDA ATE O PONTO INICIAL
23;440;FORTALEZA;65;MESSEJANA;9;118;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA OLEGARIO MEMORIA"" - ""RUA DOUTOR CORREA LIMA"""
23;440;FORTALEZA;65;MESSEJANA;9;118;2;2;"- ""AVENIDA DOIS OU RUA CONSELHEIRO GOMES DE FREITAS"" DEPOIS SEGUE POR UM CAMINHO"
23;440;FORTALEZA;65;MESSEJANA;9;118;2;3;" QUE LIGA A ULTIMA A ""RUA ANTONIO NOGUEIRA"" - ""RUA FRANCISCO MATIAS"" - ""AVENIDA"
23;440;FORTALEZA;65;MESSEJANA;9;118;2;4;"MAESTRO LISBOA"" ATE O ""RIACHO DA LAGOA DA SAPIRANGA"" CONTORNA A LAGOA DEPOIS PEL"
23;440;FORTALEZA;65;MESSEJANA;9;118;2;5;"O RIACHO QUE VAI A ""LAGOA COITE"" - ""AVENIDA SAPIRANGA"" - ""RUA EVILASIO ALMEIDA M"
23;440;FORTALEZA;65;MESSEJANA;9;118;2;6;"IRANDA"" - ""RUA MARCELINO LOPES"" - ""RUA MARIA IVONE"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;119;2;1;": DO PONTO INICIAL SEGUE PELA ""MARGEM DA LAGOA DA SAPIRANGA"" EXCLUSIVE ATE O ""RI"
23;440;FORTALEZA;65;MESSEJANA;9;119;2;2;"ACHO QUE VAI A LAGOA REDONDA"" - ""AVENIDA MAESTRO LISBOA"" - ""AVENIDA MARIO LINHAR"
23;440;FORTALEZA;65;MESSEJANA;9;119;2;3;"ES"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;120;2;1;": DO PONTO INICIAL SEGUE PELA ""TRAVESSA SAPIRANGA"" - ""RUA PADRE NERI"" - ""RUA SEM"
23;440;FORTALEZA;65;MESSEJANA;9;120;2;2;" DENOMINACAO"" - ""RUA FRANCISCA BEZERRA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;121;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA JOAQUIM FROTA"" - ""AVENIDA MARIO LINHARES"" - """
23;440;FORTALEZA;65;MESSEJANA;9;121;2;2;"AVENIDA MAESTRO LISBOA"" - ""AVENIDA-WASHINGTON SOARES"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;121;2;3;NaN
23;440;FORTALEZA;65;MESSEJANA;9;122;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA MAESTRO LISBOA"" - ""AVENIDA ODILON GUIMARA"
23;440;FORTALEZA;65;MESSEJANA;9;122;2;2;"ES"" - ""RUA OZELIA PONTES"" - ""AVENIDA ENGENHEIRO LEAL LIMA VERDE"" ATE O PONTO INI"
23;440;FORTALEZA;65;MESSEJANA;9;122;2;3;CIAL
23;440;FORTALEZA;65;MESSEJANA;9;123;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA MAESTRO LISBOA"" - ""AVENIDA ENGENHEIRO LEA"
23;440;FORTALEZA;65;MESSEJANA;9;123;2;2;"L LIMA VERDE"" - ""RUA CLODOALDO ARRUDA"" - ""AVENIDA GUILHERME WLASSEN"" - ""AVENIDA"
23;440;FORTALEZA;65;MESSEJANA;9;123;2;3;"WASHINGTON SOARES"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;124;2;1;": DO PONTO PONTO INICIAL SEGUE PELA ""RUA CLODOALDO ARRUDA"" - ""RUA OZELIA PONTES"""
23;440;FORTALEZA;65;MESSEJANA;9;124;2;2;" - ""RUA PASCOAL MOREIRA"" - ""AVENIDA GUILHERME WLASSEN"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;124;2;3;NaN
23;440;FORTALEZA;65;MESSEJANA;9;125;2;1;": DO PONTO INICIAL SEGUE PELA ""TRAVESSA CAPRICHO"" ATE A ""RUA PASCOAL MOREIRA"" -"
23;440;FORTALEZA;65;MESSEJANA;9;125;2;2;"RUA OZELIA PONTES - ""RUA ODILON GUIMARAES"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;126;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA SAO MIGUEL"" OU ""RUA CAPITAO JUSTINO FERREIRA"
23;440;FORTALEZA;65;MESSEJANA;9;126;2;2;"RAMOS"" - ""RUA NENEN ARRUDA"" - ""RUA ODILON GUIMARAES"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;126;2;3;NaN
23;440;FORTALEZA;65;MESSEJANA;11;1;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA CESARIO"" DAI ATE A ""RUA JOAQUIM BENTO"" (PERI"
23;440;FORTALEZA;65;MESSEJANA;11;1;2;2;"METRAL) DAI ATE A ""RUA HERNESTO MATOS"" DAI ATE A ""RUA PROF JOSE HENRIQUE"" DAI A"
23;440;FORTALEZA;65;MESSEJANA;11;1;2;3;"RUA ANTONIO BARROS DAI ATE A ""RUA JOAQUIM BENTO"" - (PERIMETRAL) DAI ATE A ""RUA"
23;440;FORTALEZA;65;MESSEJANA;11;1;2;4;" CEL DIONISIO DE ALENCAR"" DAI ATE A ""RUA MANOEL CASTELO"" DAI ATE A ""RUA TENENTE"
23;440;FORTALEZA;65;MESSEJANA;11;1;2;5;"JURANDIR DE ALENCAR"" DAI ATE ""RUA PADRE PEDRO DE ALENCAR"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;2;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA SARGENTO EXPEDITO"" ATE ""RUA TENENTE JOSE NILT"
23;440;FORTALEZA;65;MESSEJANA;11;2;2;2;"ON"" - ""RUA GUILHERME PESSOA"" - :RUA CAPANEMA"" - ""RUA JOAQUIM BENTO""(PERIMETRAL)"
23;440;FORTALEZA;65;MESSEJANA;11;2;2;3;"- ""RUA CESARIO LANGE"" - ""RUA JOAQUIM FELICIO"" - ""RUA PADRE PEDRO ALENCAR"" ATE PO"
23;440;FORTALEZA;65;MESSEJANA;11;2;2;4;NTO INICIAL
23;440;FORTALEZA;65;MESSEJANA;11;3;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA HERBENE"" ATE ""LEONCIO TABOSA"" - ""RUA LOPES TA"
23;440;FORTALEZA;65;MESSEJANA;11;3;2;2;"VORA"" - ""RUA MAXIMIANO BARRETO"" - ""RUA LEONCIO TABOSA"" - ""RUA FREI CIRILO"" - ""RU"
23;440;FORTALEZA;65;MESSEJANA;11;3;2;3;"A PADRE PEDRO ALENCAR"" - ""RUA TENENTE JURANDIR ALENCAR"" - ""RUA PRESIDENTE COSTA"
23;440;FORTALEZA;65;MESSEJANA;11;3;2;4;"E SILVA"" - ""RODOVIA BR-116"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;4;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA PAULO SETUBAL"" ATE ""RUA ELMIRA"" - ""RUA MAXIMI"
23;440;FORTALEZA;65;MESSEJANA;11;4;2;2;"ANO BARRETO"" - ""RUA LOPES TAVORA"" - ""RUA LEONCIO TABOSA"" - ""RUA HERBENE"" - ""RODO"
23;440;FORTALEZA;65;MESSEJANA;11;4;2;3;"VIA BR-116"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;5;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA ALBERTO TORRES SILVEIRA"" ATE ""RUA FREI CIRILO"
23;440;FORTALEZA;65;MESSEJANA;11;5;2;2;" - RUA LEONCIO TABOSA"" - ""RUA MAXIMIANO BARRETO"" - ""RUA ELMIRA"" - ""RUA PAULO S"
23;440;FORTALEZA;65;MESSEJANA;11;5;2;3;"ETUBAL"" - ""RODOVIA BR-116"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;6;2;1;": DO PONTO INICIAL SEGUE ATE A ""TRAVESSA FREDERICO SEVERO"" DAI ATE A ""RUA NICOLA"
23;440;FORTALEZA;65;MESSEJANA;11;6;2;2;"U COELHO"" DAI ATE A ""AVENIDA FREI CIRILO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;7;2;1;":DO PONTO INICIAL SEGUE ATE A ""RUA CORONEL JOAO DE OLIVEIRA"" DAI ATE A ""RUA NICO"
23;440;FORTALEZA;65;MESSEJANA;11;7;2;2;"LAU COELHO"" PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;8;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA ELISIARIO MENDES"" DAI ATE A ""RUA FREDERICO S"
23;440;FORTALEZA;65;MESSEJANA;11;8;2;2;"EVERO"" DAI ATE A ""RUA NICOLAU COELHO"" DAI ATE A ""TRAVESSA FREDERICO SEVERO"" DAI"
23;440;FORTALEZA;65;MESSEJANA;11;8;2;3;"ATE A ""RUA FREDERICO SEVERO"" DAI ATE A ""AVENIDA FREI CIRILO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;8;2;4;NaN
23;440;FORTALEZA;65;MESSEJANA;11;9;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA FARIAS LEMOS"" DAI ATE A ""RUA FREDERICO SEVER"
23;440;FORTALEZA;65;MESSEJANA;11;9;2;2;"O"" DAI ATE A ""RUA ELISIARIO MENDES"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;10;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA EVARISTO VEIGA"" DAI ATE A ""RUA NICOLAU COELH"
23;440;FORTALEZA;65;MESSEJANA;11;10;2;2;"O"" DAI ATE A ""RUA FREDERICO SEVERO"" DAI ATE A ""RUA FARIAS LEMOS"" DAI ATE A ""TRAV"
23;440;FORTALEZA;65;MESSEJANA;11;10;2;3;"ESSA ELISARIO MENDES"" DAI ATE A ""RUA ELISARIO MENDES"" DAI ATE A ""RUA HOMEM DE ME"
23;440;FORTALEZA;65;MESSEJANA;11;10;2;4;"LO"" DAI ATE A ""AVENIDA FREI CIRILO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;11;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA FARIAS LEMOS"" DAI ATE A ""RUA ALMEIDA REGO"" D"
23;440;FORTALEZA;65;MESSEJANA;11;11;2;2;"AI SEGUE PELO O ""MURO DO COLEGIO"" ATE A ""RUA EVARISTO VEIGA"" DAI ATE A ""RUA INAC"
23;440;FORTALEZA;65;MESSEJANA;11;11;2;3;"IO VASCONCELOS"" DAI ATE A ""RUA FAUSTO DE AGUIAR"" DAI ATE A ""RUA NICOLAU COELHO"""
23;440;FORTALEZA;65;MESSEJANA;11;11;2;4;"DAI ATE A ""RUA EVARISTO VEIGA"" DAI ATE A ""RUA ALBERTO TORRES SILVEIRA"" DAI ATE A"
23;440;FORTALEZA;65;MESSEJANA;11;11;2;5;" ""AVENIDA FREI CIRILO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;12;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA EVARISTO VEIGA"" DAI SEGUE PELO O ""MURO DO CO"
23;440;FORTALEZA;65;MESSEJANA;11;12;2;2;"LEGIO"" ATE A ""RUA ALMEIDA REGO"" DAI ATE A ""RUA FARIAS LEMOS"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;12;2;3;NaN
23;440;FORTALEZA;65;MESSEJANA;11;13;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA ALBERTO TORRES DA SILVEIRA"" ATE ""RUA TOMAS ID"
23;440;FORTALEZA;65;MESSEJANA;11;13;2;2;"ELFONSO"" - ""RUA DUARTE DA COSTA"" - ""RUA VASCO DE ATAIDE"" - ""RUA BARTOLOMEU DIAS"""
23;440;FORTALEZA;65;MESSEJANA;11;13;2;3;" - ""RUA CORONEL JOAO DE OLIVEIRA"" - ""RUA NICOLAU COELHO"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;13;2;4;NaN
23;440;FORTALEZA;65;MESSEJANA;11;14;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA PEDRO DE ALCANTARA"" ATE ""RUA GUILHERME WLASSE"
23;440;FORTALEZA;65;MESSEJANA;11;14;2;2;"N"" - ""RUA VASCO DE ATAIDE"" - ""RUA TOMAS IDELFONSO"" ATE PONTO INICIAL"
